,date,applicant_id,program,intake,cohort,gender,age_on_program_start,months_work_experience,years_work_experience,nationality,other_nationality,applicant_state,submitted_on,submitted_days_ago
1501,2023-03-30,2117,Executive MBA,October 2023,Executive MBA October 2023,Female,35,180.0,15.0,China,,withdrawn,2023-02-02,56
1502,2023-03-30,2120,Online MBA,September 2023,Online MBA September 2023,Female,33,96.0,8.0,India,,pending_offer,2023-03-05,25
1503,2023-03-30,2123,Part-time MBA,October 2022,Part-time MBA October 2022,Female,27,48.0,4.0,Switzerland,Morocco,declined_offer,2022-04-20,344
1504,2023-03-30,2124,Part-time MBA,October 2021,Part-time MBA October 2021,Male,35,192.0,16.0,Russian Federation,,declined_offer,2021-03-21,739
1505,2023-03-30,2125,Executive MBA,October 2023,Executive MBA October 2023,Male,41,228.0,19.0,Ireland,,withdrawn,2022-12-02,118
1506,2023-03-30,2126,Online MBA,March 2023,Online MBA March 2023,Female,37,156.0,13.0,Serbia,,withdrawn,2022-12-16,104
1507,2023-03-30,2127,Executive MBA,October 2022,Executive MBA October 2022,Male,41,204.0,17.0,Turkey,Netherlands,enrolled,2022-06-20,283
1508,2023-03-30,2128,Part-time MBA,October 2022,Part-time MBA October 2022,Male,30,96.0,8.0,Turkey,,declined_offer,2022-01-22,432
1509,2023-03-30,2130,Online MBA,September 2022,Online MBA September 2022,Female,39,204.0,17.0,China,,declined_offer,2022-08-02,240
1510,2023-03-30,2131,Part-time MBA,October 2021,Part-time MBA October 2021,Male,25,36.0,3.0,China,,enrolled,2021-08-03,604
1511,2023-03-30,2132,Executive MBA,October 2021,Executive MBA October 2021,Male,41,180.0,15.0,Germany,,enrolled,2021-09-08,568
1512,2023-03-30,2137,Executive MBA,October 2023,Executive MBA October 2023,Female,41,180.0,15.0,Italy,,rejected,2022-10-31,150
1513,2023-03-30,2138,Online MBA,September 2022,Online MBA September 2022,Male,31,24.0,2.0,Mexico,Iran,enrolled,2022-03-30,365
1514,2023-03-30,2139,Part-time MBA,October 2021,Part-time MBA October 2021,Female,26,36.0,3.0,Greece,,enrolled,2021-07-28,610
1515,2023-03-30,2140,Online MBA,September 2022,Online MBA September 2022,Female,36,96.0,8.0,China,,declined_offer,2022-04-15,349
1516,2023-03-30,2143,Executive MBA,October 2023,Executive MBA October 2023,Female,39,168.0,14.0,China,,enrolled,2022-10-23,158
1517,2023-03-30,2144,Executive MBA,October 2023,Executive MBA October 2023,Male,42,204.0,17.0,Germany,,enrolled,2022-12-31,89
1518,2023-03-30,2147,Part-time MBA,October 2022,Part-time MBA October 2022,Male,38,216.0,18.0,Germany,,enrolled,2021-12-17,468
1519,2023-03-30,2148,Online MBA,September 2022,Online MBA September 2022,Male,30,36.0,3.0,Belarus,Colombia,declined_offer,2022-01-04,450
1520,2023-03-30,2151,Part-time MBA,October 2021,Part-time MBA October 2021,Male,32,96.0,8.0,Russian Federation,,declined_offer,2021-04-17,712
1521,2023-03-30,2152,Executive MBA,October 2021,Executive MBA October 2021,Male,28,36.0,3.0,Russian Federation,Lebanon,enrolled,2021-07-15,623
1522,2023-03-30,2154,Executive MBA,October 2021,Executive MBA October 2021,Male,37,168.0,14.0,United States,,withdrawn,2021-02-22,766
1523,2023-03-30,2155,Executive MBA,October 2021,Executive MBA October 2021,Female,46,168.0,14.0,United States,China,enrolled,2020-10-26,885
1524,2023-03-30,2156,Executive MBA,October 2021,Executive MBA October 2021,Male,36,168.0,14.0,Russian Federation,,enrolled,2021-05-13,686
1525,2023-03-30,2157,Online MBA,March 2023,Online MBA March 2023,Male,29,96.0,8.0,China,,enrolled,2022-07-04,269
1526,2023-03-30,2158,Part-time MBA,October 2023,Part-time MBA October 2023,Male,31,60.0,5.0,Russian Federation,,enrolled,2023-01-13,76
1527,2023-03-30,2159,Part-time MBA,October 2022,Part-time MBA October 2022,Female,30,60.0,5.0,Germany,,withdrawn,2022-02-19,404
1528,2023-03-30,2160,Executive MBA,October 2021,Executive MBA October 2021,Male,36,60.0,5.0,Russian Federation,,enrolled,2021-01-02,817
1529,2023-03-30,2161,Part-time MBA,October 2021,Part-time MBA October 2021,Male,47,168.0,14.0,Germany,,declined_offer,2021-08-21,586
1530,2023-03-30,2162,Executive MBA,October 2021,Executive MBA October 2021,Female,42,180.0,15.0,Colombia,Australia,enrolled,2021-07-13,625
1531,2023-03-30,2164,Online MBA,March 2024,Online MBA March 2024,Female,31,96.0,8.0,China,,pending_offer,2023-03-08,22
1532,2023-03-30,2165,Part-time MBA,October 2022,Part-time MBA October 2022,Female,40,156.0,13.0,China,,enrolled,2022-01-16,438
1533,2023-03-30,2166,Online MBA,September 2022,Online MBA September 2022,Male,32,156.0,13.0,India,Ukraine,rejected,2022-06-17,286
1534,2023-03-30,2167,Executive MBA,October 2021,Executive MBA October 2021,Male,44,204.0,17.0,Russian Federation,,declined_offer,2021-02-16,772
1535,2023-03-30,2168,Online MBA,September 2022,Online MBA September 2022,Male,25,24.0,2.0,India,,rejected,2022-01-12,442
1536,2023-03-30,2171,Part-time MBA,October 2022,Part-time MBA October 2022,Male,30,96.0,8.0,Ireland,Hong Kong,enrolled,2022-03-14,381
1537,2023-03-30,2172,Online MBA,September 2023,Online MBA September 2023,Female,48,216.0,18.0,Taiwan,Sweden,enrolled,2022-12-01,119
1538,2023-03-30,2173,Online MBA,March 2023,Online MBA March 2023,Male,26,48.0,4.0,Russian Federation,,enrolled,2022-06-11,292
1539,2023-03-30,2177,Executive MBA,October 2021,Executive MBA October 2021,Male,36,72.0,6.0,Egypt,Canada,on_hold,2021-03-28,732
1540,2023-03-30,2179,Part-time MBA,October 2023,Part-time MBA October 2023,Male,34,96.0,8.0,India,,rejected,2022-10-02,179
1541,2023-03-30,2180,Executive MBA,October 2021,Executive MBA October 2021,Male,48,180.0,15.0,Ghana,,rejected,2021-07-13,625
1542,2023-03-30,2181,Part-time MBA,October 2023,Part-time MBA October 2023,Male,44,168.0,14.0,Germany,,rejected,2022-10-16,165
1543,2023-03-30,2186,Part-time MBA,October 2022,Part-time MBA October 2022,Female,34,120.0,10.0,China,,enrolled,2021-10-09,537
1544,2023-03-30,2187,Part-time MBA,October 2023,Part-time MBA October 2023,Male,36,120.0,10.0,Ireland,,rejected,2022-10-25,156
1545,2023-03-30,2190,Executive MBA,October 2022,Executive MBA October 2022,Male,27,60.0,5.0,Germany,,enrolled,2022-01-24,430
1546,2023-03-30,2191,Online MBA,September 2023,Online MBA September 2023,Male,40,204.0,17.0,United States,,review_in_progress,2023-03-24,6
1547,2023-03-30,2192,Executive MBA,October 2021,Executive MBA October 2021,Female,33,108.0,9.0,China,,rejected,2020-11-24,856
1548,2023-03-30,2193,Online MBA,September 2022,Online MBA September 2022,Male,33,96.0,8.0,Germany,,enrolled,2022-02-17,406
1549,2023-03-30,2194,Executive MBA,October 2023,Executive MBA October 2023,Male,33,108.0,9.0,United States,Morocco,on_hold,2023-01-27,62
1550,2023-03-30,2195,Part-time MBA,October 2021,Part-time MBA October 2021,Male,34,48.0,4.0,Viet Nam,,rejected,2020-12-01,849
1551,2023-03-30,2197,Executive MBA,October 2021,Executive MBA October 2021,Male,35,60.0,5.0,Sweden,Egypt,enrolled,2021-03-12,748
1552,2023-03-30,2198,Part-time MBA,October 2023,Part-time MBA October 2023,Female,33,120.0,10.0,Taiwan,,review_in_progress,2023-03-23,7
1553,2023-03-30,2199,Part-time MBA,October 2021,Part-time MBA October 2021,Male,28,60.0,5.0,Germany,,enrolled,2020-11-26,854
1554,2023-03-30,2201,Executive MBA,October 2023,Executive MBA October 2023,Male,38,132.0,11.0,Russian Federation,,enrolled,2022-10-12,169
1555,2023-03-30,2202,Executive MBA,October 2021,Executive MBA October 2021,Female,28,72.0,6.0,India,,deferred,2020-12-04,846
1556,2023-03-30,2206,Part-time MBA,October 2022,Part-time MBA October 2022,Female,27,48.0,4.0,United States,,enrolled,2022-05-13,321
1557,2023-03-30,2210,Online MBA,September 2022,Online MBA September 2022,Male,37,144.0,12.0,Russian Federation,,enrolled,2022-03-05,390
1558,2023-03-30,2211,Executive MBA,October 2022,Executive MBA October 2022,Male,32,84.0,7.0,Spain,,declined_offer,2022-08-24,218
1559,2023-03-30,2215,Executive MBA,October 2021,Executive MBA October 2021,Female,46,240.0,20.0,United Kingdom,,declined_offer,2021-03-17,743
1560,2023-03-30,2218,Online MBA,September 2022,Online MBA September 2022,Male,37,120.0,10.0,Germany,,enrolled,2021-09-12,564
1561,2023-03-30,2219,Part-time MBA,October 2022,Part-time MBA October 2022,Female,32,60.0,5.0,Italy,,enrolled,2022-08-06,236
1562,2023-03-30,2220,Online MBA,March 2023,Online MBA March 2023,Male,33,108.0,9.0,China,,declined_offer,2022-11-13,137
1563,2023-03-30,2223,Executive MBA,October 2023,Executive MBA October 2023,Male,43,144.0,12.0,Germany,,review_in_progress,2023-03-21,9
1564,2023-03-30,2229,Executive MBA,October 2021,Executive MBA October 2021,Male,40,228.0,19.0,China,,enrolled,2021-05-22,677
1565,2023-03-30,2230,Executive MBA,October 2023,Executive MBA October 2023,Male,37,180.0,15.0,Russian Federation,,rejected,2023-01-07,82
1566,2023-03-30,2231,Executive MBA,October 2023,Executive MBA October 2023,Male,27,60.0,5.0,Russian Federation,,review_in_progress,2023-03-20,10
1567,2023-03-30,2232,Executive MBA,October 2022,Executive MBA October 2022,Male,43,228.0,19.0,Switzerland,,declined_offer,2022-06-01,302
1568,2023-03-30,2233,Online MBA,September 2022,Online MBA September 2022,Male,38,120.0,10.0,Germany,Chile,rejected,2022-02-23,400
1569,2023-03-30,2234,Online MBA,September 2023,Online MBA September 2023,Male,33,120.0,10.0,Switzerland,,enrolled,2022-11-01,149
1570,2023-03-30,2238,Online MBA,March 2023,Online MBA March 2023,Female,34,144.0,12.0,Germany,,enrolled,2022-10-18,163
1571,2023-03-30,2244,Executive MBA,October 2021,Executive MBA October 2021,Male,38,120.0,10.0,China,,enrolled,2020-12-04,846
1572,2023-03-30,2245,Executive MBA,October 2021,Executive MBA October 2021,Male,38,96.0,8.0,Russian Federation,,enrolled,2020-10-14,897
1573,2023-03-30,2247,Part-time MBA,October 2022,Part-time MBA October 2022,Male,35,132.0,11.0,Russian Federation,,enrolled,2022-09-22,189
1574,2023-03-30,2248,Executive MBA,October 2021,Executive MBA October 2021,Female,24,48.0,4.0,United States,,enrolled,2021-07-18,620
1575,2023-03-30,2252,Part-time MBA,October 2023,Part-time MBA October 2023,Male,31,132.0,11.0,Serbia,Colombia,on_hold,2022-10-19,162
1576,2023-03-30,2253,Online MBA,March 2023,Online MBA March 2023,Female,27,24.0,2.0,China,,withdrawn,2022-03-31,364
1577,2023-03-30,2254,Online MBA,March 2023,Online MBA March 2023,Male,49,240.0,20.0,Russian Federation,,declined_offer,2022-06-02,301
1578,2023-03-30,2258,Online MBA,March 2023,Online MBA March 2023,Male,32,120.0,10.0,Germany,,enrolled,2022-05-30,304
1579,2023-03-30,2259,Part-time MBA,October 2022,Part-time MBA October 2022,Male,35,96.0,8.0,China,,enrolled,2022-08-29,213
1580,2023-03-30,2260,Online MBA,September 2022,Online MBA September 2022,Male,32,156.0,13.0,Russian Federation,,withdrawn,2022-01-04,450
1581,2023-03-30,2261,Online MBA,September 2023,Online MBA September 2023,Male,35,192.0,16.0,Portugal,Taiwan,enrolled,2022-09-26,185
1582,2023-03-30,2262,Part-time MBA,October 2023,Part-time MBA October 2023,Female,29,108.0,9.0,Italy,,rejected,2023-01-25,64
1583,2023-03-30,2263,Executive MBA,October 2021,Executive MBA October 2021,Female,32,24.0,2.0,Belarus,,enrolled,2021-07-02,636
1584,2023-03-30,2264,Part-time MBA,October 2023,Part-time MBA October 2023,Male,28,72.0,6.0,India,,on_hold,2022-12-20,100
1585,2023-03-30,2266,Online MBA,September 2023,Online MBA September 2023,Female,34,96.0,8.0,India,,review_in_progress,2023-03-17,13
1586,2023-03-30,2267,Executive MBA,October 2023,Executive MBA October 2023,Female,50,240.0,20.0,Taiwan,,enrolled,2023-01-28,61
1587,2023-03-30,2268,Executive MBA,October 2022,Executive MBA October 2022,Male,31,60.0,5.0,Russian Federation,,enrolled,2022-09-08,203
1588,2023-03-30,2271,Online MBA,March 2023,Online MBA March 2023,Female,28,60.0,5.0,China,,enrolled,2022-10-31,150
1589,2023-03-30,2273,Executive MBA,October 2022,Executive MBA October 2022,Male,23,36.0,3.0,Hungary,,deferred,2022-06-27,276
1590,2023-03-30,2274,Online MBA,September 2023,Online MBA September 2023,Female,36,204.0,17.0,Ukraine,,enrolled,2022-12-26,94
1591,2023-03-30,2275,Part-time MBA,October 2023,Part-time MBA October 2023,Male,30,108.0,9.0,Germany,,enrolled,2023-01-15,74
1592,2023-03-30,2276,Executive MBA,October 2021,Executive MBA October 2021,Male,46,144.0,12.0,Russian Federation,,enrolled,2021-02-27,761
1593,2023-03-30,2279,Executive MBA,October 2022,Executive MBA October 2022,Female,36,156.0,13.0,China,,enrolled,2022-01-07,447
1594,2023-03-30,2280,Part-time MBA,October 2022,Part-time MBA October 2022,Male,37,180.0,15.0,Russian Federation,,enrolled,2021-12-30,455
1595,2023-03-30,2281,Executive MBA,October 2021,Executive MBA October 2021,Female,40,108.0,9.0,Iran,,declined_offer,2021-07-25,613
1596,2023-03-30,2282,Online MBA,September 2022,Online MBA September 2022,Female,36,120.0,10.0,Germany,,rejected,2022-01-23,431
1597,2023-03-30,2283,Part-time MBA,October 2021,Part-time MBA October 2021,Female,35,180.0,15.0,China,,enrolled,2021-02-04,784
1598,2023-03-30,2284,Online MBA,September 2022,Online MBA September 2022,Male,44,228.0,19.0,India,,withdrawn,2022-01-09,445
1599,2023-03-30,2285,Online MBA,September 2022,Online MBA September 2022,Male,30,84.0,7.0,Russian Federation,,withdrawn,2022-07-19,254
1600,2023-03-30,2286,Online MBA,March 2023,Online MBA March 2023,Male,31,84.0,7.0,Poland,,withdrawn,2022-11-19,131
1601,2023-03-30,2289,Executive MBA,October 2021,Executive MBA October 2021,Female,31,84.0,7.0,China,Mexico,enrolled,2020-10-12,899
1602,2023-03-30,2290,Part-time MBA,October 2021,Part-time MBA October 2021,Female,36,72.0,6.0,United States,,rejected,2021-09-18,558
1603,2023-03-30,2291,Executive MBA,October 2022,Executive MBA October 2022,Female,44,204.0,17.0,China,,enrolled,2022-09-06,205
1604,2023-03-30,2294,Part-time MBA,October 2021,Part-time MBA October 2021,Male,32,108.0,9.0,Russian Federation,,enrolled,2020-12-26,824
1605,2023-03-30,2295,Online MBA,September 2023,Online MBA September 2023,Male,26,48.0,4.0,India,,new,2023-03-26,4
1606,2023-03-30,2297,Online MBA,September 2023,Online MBA September 2023,Female,38,132.0,11.0,China,,review_in_progress,2023-03-22,8
1607,2023-03-30,2298,Online MBA,September 2022,Online MBA September 2022,Male,41,228.0,19.0,France,,enrolled,2022-01-23,431
1608,2023-03-30,2301,Executive MBA,October 2022,Executive MBA October 2022,Male,33,36.0,3.0,Mexico,,rejected,2022-05-25,309
1609,2023-03-30,2303,Online MBA,September 2023,Online MBA September 2023,Female,35,60.0,5.0,China,Colombia,enrolled,2023-01-12,77
1610,2023-03-30,2304,Part-time MBA,October 2022,Part-time MBA October 2022,Female,46,240.0,20.0,Greece,,enrolled,2022-07-30,243
1611,2023-03-30,2305,Executive MBA,October 2021,Executive MBA October 2021,Male,48,240.0,20.0,Germany,,withdrawn,2021-07-11,627
1612,2023-03-30,2306,Part-time MBA,October 2021,Part-time MBA October 2021,Male,32,144.0,12.0,India,Netherlands,enrolled,2021-02-24,764
1613,2023-03-30,2307,Online MBA,March 2023,Online MBA March 2023,Male,28,48.0,4.0,China,,declined_offer,2023-01-03,86
1614,2023-03-30,2308,Online MBA,September 2023,Online MBA September 2023,Male,38,96.0,8.0,China,,enrolled,2022-11-15,135
1615,2023-03-30,2309,Online MBA,March 2023,Online MBA March 2023,Male,40,228.0,19.0,Russian Federation,,withdrawn,2022-10-01,180
1616,2023-03-30,2310,Part-time MBA,October 2021,Part-time MBA October 2021,Male,42,168.0,14.0,France,,enrolled,2021-06-20,648
1617,2023-03-30,2311,Executive MBA,October 2022,Executive MBA October 2022,Female,37,156.0,13.0,France,,enrolled,2022-04-04,360
1618,2023-03-30,2312,Part-time MBA,October 2021,Part-time MBA October 2021,Male,36,60.0,5.0,Germany,,rejected,2021-03-12,748
1619,2023-03-30,2314,Executive MBA,October 2021,Executive MBA October 2021,Female,44,240.0,20.0,Bulgaria,,enrolled,2020-11-23,857
1620,2023-03-30,2318,Online MBA,March 2023,Online MBA March 2023,Male,39,180.0,15.0,Morocco,Turkey,rejected,2023-01-29,60
1621,2023-03-30,2319,Executive MBA,October 2021,Executive MBA October 2021,Female,33,60.0,5.0,Germany,,on_hold,2021-06-27,641
1622,2023-03-30,2320,Part-time MBA,October 2021,Part-time MBA October 2021,Male,36,156.0,13.0,Australia,,withdrawn,2021-08-20,587
1623,2023-03-30,2321,Part-time MBA,October 2022,Part-time MBA October 2022,Male,33,144.0,12.0,Russian Federation,,rejected,2022-07-26,247
1624,2023-03-30,2322,Online MBA,March 2023,Online MBA March 2023,Male,37,72.0,6.0,India,,enrolled,2022-08-26,216
1625,2023-03-30,2325,Executive MBA,October 2023,Executive MBA October 2023,Male,37,132.0,11.0,China,,withdrawn,2023-01-14,75
1626,2023-03-30,2328,Executive MBA,October 2022,Executive MBA October 2022,Male,36,84.0,7.0,India,,enrolled,2021-12-21,464
1627,2023-03-30,2329,Part-time MBA,October 2022,Part-time MBA October 2022,Female,32,24.0,2.0,Portugal,,enrolled,2022-08-19,223
1628,2023-03-30,2330,Online MBA,September 2023,Online MBA September 2023,Male,37,204.0,17.0,Hong Kong,,enrolled,2023-02-06,52
